"","Date","TweetCount","TweetCountCovid","TweetCountNonCovid","TweetCountEnglish","TweetCountNoFarsi","IR_NewCases","IR_CumulativeCases","IR_NewDeaths","IR_CumulativeDeaths","GlobalNewCases","GlobalCumulativeCases","GlobalNewDeaths","GlobalCumulativeDeaths","IR_FractionOfNewCases","IR_FractionOfCumulativeCases","IR_FractionOfNewDeaths","IR_FractionOfCumulativeDeaths","US_NewCases","US_CumulativeCases","US_NewDeaths","US_CumulativeDeaths","IS_NewCases","IS_CumulativeCases","IS_NewDeaths","IS_CumulativeDeaths","btc_price","btc_pct_change","eth_price","eth_pct_change","OilPrice","IranEventCount","AllEventCount","IranPercentAllEvents","Protests","Repression","Precipitation","TemperatureF","Gold_Price","Silver_Price","Platinum_Price","Rice_price","Soybean_Price","Corn_Price","Sugar_Price","Barley_Price","Cotton_Price","vxx","voo","vti"
"2084",2016-09-14,87,0,87,1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.5,0.0015,NA,NA,45.85,42,2593,0.0161974546856922,0,0,0,82,1322.94,18.9618,1037,9.58,972,322.25,20.13,1556,68.08,NA,194.66,108.93
"2085",2016-09-15,88,0,88,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.1,-0.0023,NA,NA,46.59,35,2226,0.0157232704402516,0,0,0,85,1314.75,18.9845,1032.1,9.79,950.5,330,20.48,1570,68.38,NA,196.66,110.05
"2086",2016-09-16,88,0,88,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.8,-5e-04,NA,NA,45.77,39,2263,0.0172337604949182,0,0,0,83,1310.35,18.7854,1016.24,9.815,966,337,21.78,1572.5,67.74,NA,195.89,109.61
"2087",2016-09-17,108,0,108,1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.1,-0.0012,NA,NA,NA,45,1346,0.0334323922734027,0,1,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088",2016-09-18,84,2,82,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.7,0.006,NA,NA,NA,58,1633,0.035517452541335,0,0,0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2089",2016-09-19,95,0,95,0,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.8,-0.0014,NA,NA,45.95,98,2628,0.0372907153729072,0,0,0,77,1313.19,19.165,1020.95,9.76,972.5,337.25,22.1,1563.5,68.98,NA,195.95,109.77
"2090",2016-09-20,91,0,91,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.2,-0.001,NA,NA,45.88,74,2684,0.0275707898658718,0,1,0,80,1314.84,19.2502,1029.94,9.895,989.75,340.5,22.13,1552,70.82,NA,195.97,109.72
"2091",2016-09-21,90,1,89,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.2,-0.0198,NA,NA,46.83,58,2526,0.0229612034837688,0,1,0,82,1335.17,19.8415,1051.45,9.675,975.5,340,22.2,1594.5,71.81,NA,198.17,110.98
"2092",2016-09-22,104,0,104,0,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.6,-0.0026,NA,NA,47.65,75,2631,0.0285062713797035,0,0,0,81,1337.07,19.8745,1054.84,9.66,976.5,336.75,22.17,1579.5,71.17,NA,199.36,111.79
"2093",2016-09-23,81,0,81,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.9,0.0122,NA,NA,45.89,70,2226,0.0314465408805031,0,0,0,82,1337.56,19.6894,1054,9.65,955,336.5,22.13,1581.5,69.08,NA,198.29,111.15
"2094",2016-09-24,85,0,85,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.6,-5e-04,NA,NA,NA,60,1555,0.0385852090032154,0,0,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095",2016-09-25,75,0,75,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.5,-0.0018,NA,NA,NA,57,1249,0.0456365092073659,0,0,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096",2016-09-26,99,0,99,0,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.5,0.0084,NA,NA,47.35,55,2552,0.021551724137931,0,0,0,77,1337.95,19.4494,1039.95,9.675,945.25,329,22.54,1576.5,69.16,NA,196.71,110.27
"2097",2016-09-27,82,0,82,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.5,-0.0018,NA,NA,45.97,82,2260,0.036283185840708,0,1,0,78,1327.32,19.1483,1026.35,9.78,952.5,331.75,23.02,1579.5,69.39,NA,197.91,110.9
"2098",2016-09-28,102,0,102,0,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.7,-0.0013,NA,NA,48.69,81,2433,0.0332922318125771,0,0,0,80,1321.54,19.1912,1029.74,9.74,945.5,329.25,23.27,1585.5,68.13,NA,198.98,111.55
"2099",2016-09-29,84,0,84,3,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.7,0,NA,NA,49.24,32,2348,0.0136286201022147,0,1,0,69,1320.37,19.1031,1027.55,9.77,950.25,329.25,22.76,1578,67.95,NA,197.11,110.46
"2100",2016-09-30,88,0,88,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.1,0.0057,NA,NA,49.06,52,2299,0.0226185297955633,0,0,0,67,1315.87,19.174,1027.35,9.885,954,336.75,22.53,1570.5,68.29,NA,198.69,111.33
"2101",2016-10-01,87,0,87,1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.4,0.0087,NA,NA,NA,66,1167,0.0565552699228792,0,0,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102",2016-10-02,93,0,93,3,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.7,-0.0044,NA,NA,NA,20,1246,0.0160513643659711,0,0,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2103",2016-10-03,92,0,92,1,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611.6,0.0015,NA,NA,50.89,58,2245,0.0258351893095768,0,0,NA,67,1311.6,18.8165,1007.05,10.065,973,346,22.67,1569.5,68.73,NA,198.06,110.99
"2104",2016-10-04,86,0,86,0,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,-0.0043,NA,NA,50.87,92,2535,0.0362919132149901,0,1,0,69,1268.44,17.8048,985.75,10.095,963.5,348.25,23.26,1575.5,69.88,NA,197.14,110.49
"2105",2016-10-05,96,0,96,9,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611.8,0.0047,NA,NA,51.86,45,2270,0.0198237885462555,0,1,0,72,1266.85,17.7403,977.7,10.04,956.75,347.75,23.81,1573,68.03,NA,197.96,110.92
"2106",2016-10-06,78,0,78,1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,-0.0014,NA,NA,52.51,46,2053,0.0224062347783731,0,0,0,73,1254.38,17.3182,964.9,10.11,958.5,340.5,23.11,1572,67.71,NA,198.19,110.96
"2107",2016-10-07,84,0,84,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,0.0083,NA,NA,51.93,64,2250,0.0284444444444444,0,1,0,73,1257.08,17.5463,967.99,10.095,956.75,339.75,23.42,1573.5,67.18999,NA,197.46,110.54
"2108",2016-10-08,96,0,96,12,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.7,0.0026,NA,NA,NA,26,1259,0.0206513105639396,0,0,0,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109",2016-10-09,84,0,84,1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.8,-0.003,NA,NA,NA,52,1230,0.0422764227642276,0,0,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110",2016-10-10,126,0,126,26,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.3,0.0025,NA,NA,53.14,58,2133,0.0271917487107361,0,0,0,74,1259.65,17.6357,964.95,10.235,954.5,343.25,23.13,1576,67.36,NA,198.37,111.14
"2111",2016-10-11,99,0,99,5,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.5,0.0375,NA,NA,52.41,26,2401,0.0108288213244481,0,0,0,72,1252.8,17.4573,947.88,10.395,954.25,345.5,23.29,1576,67.14,NA,195.96,109.66
"2112",2016-10-12,98,0,98,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,-0.007,NA,NA,51.81,23,2370,0.00970464135021097,0,0,0,71,1255.25,17.5295,942.7,10.18,945.5,337,23.15,1576,68.97,NA,196.21,109.79
"2113",2016-10-13,90,1,89,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.6,-6e-04,NA,NA,52.03,35,2343,0.0149381135296628,0,0,0,71,1258.09,17.4933,937.29,10.23,956.25,349.5,22.92,1555,69.31,NA,195.58,109.4
"2114",2016-10-14,93,0,93,4,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.9,0.0037,NA,NA,51.95,43,2178,0.019742883379247,0,1,0,70,1251.03,17.4211,935.74,10.16,962.5,354.25,22.91,1582,70.57,NA,195.63,109.37
"2115",2016-10-15,92,0,92,2,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,-0.0014,NA,NA,NA,93,1736,0.0535714285714286,0,0,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116",2016-10-16,85,0,85,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.1,0.0049,NA,NA,NA,56,1400,0.04,0,1,0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117",2016-10-17,83,0,83,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.4,-0.0043,NA,NA,51.52,44,2157,0.0203987019007881,0,1,0,67,1255.85,17.468,937.65,10.405,978.25,354,23.16,1600,71.18999,NA,195.05,109.06
"2118",2016-10-18,88,0,88,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.3,-0.0032,NA,NA,51.68,55,2577,0.0213426464881645,0,1,0,61,1262.5,17.6175,944.75,10.42,972.5,353.75,23.02,1601.5,71.15,NA,196.2,109.7
"2119",2016-10-19,98,0,98,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.1,-0.0099,NA,NA,52.67,45,2564,0.0175507020280811,0,1,0,62,1269.23,17.68,943.4,10.405,981.5,357.5,22.95,1630,71.1,NA,196.74,110.05
"2120",2016-10-20,132,0,132,31,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.3,-0.0011,NA,NA,51.38,29,2645,0.0109640831758034,0,0,0,65,1265.76,17.5367,934.45,10.325,975.5,351,22.62,1597.5,69.8,NA,196.42,109.84
"2121",2016-10-21,82,0,82,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.5,0.0034,NA,NA,51.78,37,2327,0.0159003008165019,0,0,0,62,1266.46,17.5461,934,10.29,983,352.5,22.71,1676,69.07,NA,196.47,109.8
"2122",2016-10-22,101,0,101,0,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.5,0.0397,NA,NA,NA,37,1311,0.0282227307398932,0,0,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",2016-10-23,80,0,80,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653,-0.0037,NA,NA,NA,37,1118,0.0330948121645796,0,0,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",2016-10-24,84,0,84,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.5,-0.0039,NA,NA,51.46,70,2459,0.0284668564457096,0,0,0,61,1264.44,17.5944,940.55,9.85,992,348.25,23.2,1676,68.77,NA,197.27,110.35
"2125",2016-10-25,84,0,84,1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,8e-04,NA,NA,50.79,58,2417,0.0239966901117087,0,0,0.02,60,1273.87,17.7665,964.74,9.835,990.75,349.25,22.93,1692,68.49,NA,196.71,109.88
"2126",2016-10-26,87,0,87,0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.7,0.0364,NA,NA,49.98,119,2689,0.0442543696541465,0,1,0,62,1267.1,17.6285,962.86,9.995,1010,354,22.67,1696.5,69.26,NA,196.27,109.55
"2127",2016-10-27,215,0,215,0,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.3,0.0113,NA,NA,50.47,23,2372,0.0096964586846543,0,0,0,65,1268.4,17.629,964.3,10.145,1014.25,357.5,22.59,1705.5,69.76,NA,195.75,109.18
"2128",2016-10-28,86,0,86,0,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.2,0.0058,NA,NA,49.71,140,2240,0.0625,0,1,0,67,1275.47,17.7584,980.6,9.87,1001.25,355,22.16,1716,70.82,NA,195.13,108.82
"2129",2016-10-29,91,0,91,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,0.0418,NA,NA,NA,134,1174,0.114139693356048,0,0,0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",2016-10-30,68,0,68,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.3,-0.0247,NA,NA,NA,63,1015,0.0620689655172414,0,1,0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",2016-10-31,91,0,91,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.7,0.002,NA,NA,48.3,70,2198,0.0318471337579618,1,1,0,68,1277.21,17.91,981.89,9.855,1002.25,354.75,21.57,1729.5,68.86,NA,195.13,108.89
"2132",2016-11-01,83,0,83,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.8,0.0402,NA,NA,48.14,31,2179,0.0142267094997705,0,0,0,71,1288.2,18.3633,992.05,9.605,984.25,349,21.19,1761,68.2,NA,193.77,108.08
"2133",2016-11-02,86,0,86,2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.5,0.0093,NA,NA,46.86,30,2304,0.0130208333333333,0,0,0,63,1296.81,18.4818,991.03,9.445,976.75,346.25,21.7,1792,68.6,NA,192.49,107.33
"2134",2016-11-03,87,0,87,0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.9,-0.0663,NA,NA,46.35,27,2355,0.0114649681528662,0,0,0.01,51,1302.7,18.3605,996.19,9.545,979.75,348,21.48,1813.5,68.07,NA,191.74,106.86
"2135",2016-11-04,92,0,92,0,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.1,0.0251,NA,NA,45.58,34,2171,0.015660985720866,0,0,0,53,1305.06,18.4274,998.65,9.64,981.5,348.75,21.73,1808.5,68.53,NA,191.48,106.79
"2136",2016-11-05,84,1,83,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.1,0,NA,NA,NA,22,1306,0.0168453292496172,0,0,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137",2016-11-06,78,0,78,0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.9,0.0111,NA,NA,NA,39,1262,0.0309033280507132,0,0,0.09,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138",2016-11-07,90,0,90,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.4,-0.0064,NA,NA,46.15,85,2229,0.0381336922386721,0,1,0,54,1281.64,18.1853,999.9,9.58,989.25,346.25,22.27,1828,68.45,NA,195.68,109.15
"2139",2016-11-08,115,0,115,0,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710.9,0.0078,NA,NA,46.04,142,2070,0.0685990338164251,0,0,0.18,54,1275.68,18.375,1002.95,9.515,1001.75,354.25,21.97,1834,68.75,NA,196.58,109.62
"2140",2016-11-09,253,0,253,1,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.4,0.0148,NA,NA,46.36,89,2358,0.03774385072095,0,0,0,55,1277.98,18.4895,1000.9,9.47,982,340.75,22.11,1817.5,68.29,NA,198.68,111
"2141",2016-11-10,88,0,88,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.6,-0.0095,NA,NA,45.84,27,2058,0.0131195335276968,0,0,0,56,1259.2,18.611,975.35,9.59,989,343.5,21.65,1807,69.2,NA,199.14,111.37
"2142",2016-11-11,86,0,86,1,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,6e-04,NA,NA,44.75,85,1929,0.0440642820114049,0,1,0,57,1227.64,17.3678,945.15,9.485,978.5,340.25,21.7,1779,68.43999,NA,198.77,111.41
"2143",2016-11-12,101,0,101,0,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.3,-0.015,NA,NA,NA,75,1023,0.0733137829912024,0,0,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",2016-11-13,90,0,90,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,-0.0033,NA,NA,NA,44,1105,0.0398190045248869,0,0,0,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",2016-11-14,87,0,87,0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.6,0.0037,NA,NA,44.43,136,2420,0.056198347107438,0,1,0,61,1221.35,16.9335,933.39,9.125,971,337.25,21.63,1779,68.9,NA,198.8,111.7
"2146",2016-11-15,94,0,94,0,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.1,0.0093,NA,NA,46.95,51,2427,0.0210135970333745,0,0,0,60,1228.73,17.077,939.55,9.39,989.5,341.5,21.15,1797,70.68999,NA,200.41,112.57
"2147",2016-11-16,82,0,82,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.3,0.041,NA,NA,46.63,46,2429,0.0189378344997942,0,0,0,60,1224.99,16.9795,945.08,9.695,985.75,338.5,20.36,1761.5,72.13,NA,200.07,112.41
"2148",2016-11-17,91,0,91,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737.5,-0.0037,NA,NA,46.49,25,2405,0.0103950103950104,0,1,0,62,1216.42,16.676,933.85,9.51,989.5,342,20.22,1761.5,73.38,NA,201.02,112.98
"2149",2016-11-18,88,0,88,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747,0.0128,NA,NA,46.86,53,2278,0.0232660228270413,0,0,0,60,1207.89,16.5673,921.95,9.635,993.75,345.5,20.15,1779,73.4,NA,200.66,112.77
"2150",2016-11-19,83,0,83,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747.9,0.0012,NA,NA,NA,57,1448,0.0393646408839779,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151",2016-11-20,79,0,79,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728.5,-0.0259,NA,NA,NA,35,1361,0.0257163850110213,0,0,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",2016-11-21,103,0,103,0,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.2,0.0105,NA,NA,48.9,77,2176,0.0353860294117647,0,1,0.02,39,1214.23,16.593,938.45,9.81,1020.25,349.75,20.35,1829.5,73.6,NA,202.14,113.62
"2153",2016-11-22,87,0,87,0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.3,0.0179,NA,NA,49.12,100,2643,0.0378357926598562,0,0,0.06,32,1212.32,16.6502,940.05,9.56,1030,351,19.75,1856,73.72,NA,202.51,113.95
"2154",2016-11-23,94,0,94,0,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.1,-0.011,NA,NA,48.95,58,2254,0.0257320319432121,0,0,0.02,30,1188.32,16.3685,931.95,9.535,1034.25,350.75,19.58,1838,73.08,NA,202.69,114.11
"2155",2016-11-24,78,0,78,0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.3,-0.0078,NA,NA,49,14,2101,0.00666349357448834,0,1,0,24,1181.67,16.2949,915.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156",2016-11-25,85,0,85,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.4,0.0069,NA,NA,47.24,36,1957,0.0183955033214103,0,0,0,27,1183.56,16.5315,908.25,9.625,1046,349.25,19.84,1852,72.65,NA,203.5,114.55
"2157",2016-11-26,100,0,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734.1,-0.0084,NA,NA,NA,102,1211,0.0842279108175062,0,1,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",2016-11-27,83,0,83,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.4,-0.0064,NA,NA,NA,28,1209,0.0231596360628619,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",2016-11-28,93,0,93,0,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.3,0.0053,NA,NA,48.24,35,2191,0.0159744408945687,0,0,0,41,1194,16.609,924.45,9.585,1056,348.5,19.94,1848,73.27,NA,202.54,113.89
"2160",2016-11-29,96,0,96,0,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.6,-0.001,NA,NA,46.38,70,2368,0.0295608108108108,0,1,0,45,1188.31,16.6295,918.04,9.535,1042.5,336.75,19.66,1853,72.38,NA,202.86,114.05
"2161",2016-11-30,85,1,84,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.5,0.0136,NA,NA,50.47,38,2200,0.0172727272727273,0,0,0,45,1173.2,16.5112,912.5,9.705,1032.25,336.75,19.81,1841,72.46,NA,202.4,113.78
"2162",2016-12-01,87,0,87,0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.6,0.0137,NA,NA,53.94,17,2180,0.00779816513761468,0,1,0,45,1171.69,16.518,916.35,9.72,1029.75,331.75,19.36,1828.5,71.8,NA,201.61,113.31
"2163",2016-12-02,80,0,80,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.9,0.0243,NA,NA,54.46,79,2373,0.033291192583228,0,0,0.24,48,1177.43,16.7422,929.24,9.625,1027.5,337.5,19.12,1811,71.98,NA,201.75,113.31
"2164",2016-12-03,86,0,86,0,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764.2,-0.0087,NA,NA,NA,103,1396,0.0737822349570201,0,1,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
